frame_id,class,file,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12
0,maju,bmaju8,-233.46155,52.553406,-19.237762,15.366169,0.14926332,11.275465,1.8710696,1.9296052,2.1988428,6.917815,2.2764368,-2.8546174,6.963427
1,maju,bmaju8,-159.35696,76.270905,-6.340629,18.993286,7.743619,19.888279,4.3163214,5.7863007,10.14702,6.5245275,5.948295,7.0819325,11.520474
2,maju,bmaju8,-121.69575,84.25282,8.130724,26.640963,10.490032,19.47341,-5.653654,-8.134062,10.25774,3.1700006,10.742266,2.6685343,9.43849
3,maju,bmaju8,-118.697685,77.8562,9.190971,40.99105,11.351109,11.000961,-13.856825,-0.3295359,19.98005,0.94671047,4.0273275,3.9477615,16.827824
4,maju,bmaju8,-137.81621,68.93907,16.947117,46.716015,18.230713,22.349926,-9.02871,-6.8976507,12.209294,-6.716406,10.066124,9.487921,11.166116
5,maju,bmaju8,-175.91173,79.62802,24.307352,49.90371,16.923458,24.506195,-6.707919,3.9846911,2.6788938,6.8433504,3.9157796,3.4145317,-1.1159111
6,maju,bmaju8,-151.64404,64.01208,25.976807,47.78105,15.576572,19.470242,3.5278857,-5.7728314,0.22784269,3.2360408,6.6468325,11.375033,-2.428507
7,maju,bmaju8,-121.41001,41.813507,23.016392,48.849857,17.980383,17.068073,11.850796,-9.905408,-4.887415,11.053441,2.9105725,-2.8025136,-3.5411289
8,maju,bmaju8,-131.1789,60.28089,15.810591,55.65883,21.47813,4.7971497,2.514473,3.2290132,-4.121772,2.3534663,7.8694277,2.40799,-4.2837424
9,maju,bmaju8,-144.957,60.972572,12.266119,49.456375,28.843605,18.873764,6.352261,-0.70578206,-4.6638913,0.037043765,9.626291,3.9281783,-3.4688296
10,maju,bmaju8,-155.04918,70.33587,18.111002,37.476585,20.253496,23.389004,5.722085,-7.113877,-1.6532133,9.522389,10.704996,1.0643871,-2.5760083
11,maju,bmaju8,-162.07251,72.84961,13.989027,31.167572,21.025837,22.675838,12.036846,-0.8156116,-0.033555254,7.57808,9.573004,6.5087247,0.4282596
12,maju,bmaju8,-173.84227,69.244705,11.903693,27.32175,17.29836,28.069296,11.771498,0.3627063,8.927137,8.520292,6.254366,7.850294,0.1109387
13,maju,bmaju8,-186.076,62.569893,5.658908,36.642254,15.654921,28.112926,7.930567,10.3635,8.036783,11.4858055,4.860338,0.2553743,-0.3425678
14,maju,bmaju8,-192.69806,69.62435,2.5518093,19.667355,4.0392547,24.351788,1.3579913,1.9419672,1.6056371,8.354662,1.1085806,11.058679,5.275398
15,maju,bmaju8,-215.74954,59.09422,-4.4896803,16.45594,0.577235,20.7641,6.975376,9.027963,2.9158578,8.596024,0.39546055,3.5728776,2.1422935
16,maju,bmaju8,-246.87178,52.361084,0.6310456,19.95161,-2.644394,13.636639,2.8492274,3.7682743,1.716264,1.1681502,-0.7862545,0.18724656,9.361679
17,maju,bmaju8,-387.37506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,maju,bmaju8,-387.37506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,maju,bmaju8,-387.37506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,maju,bmaju8,-387.37506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,maju,bmaju8,-387.37506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,maju,bmaju8,-387.37506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,maju,bmaju8,-387.37506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,maju,bmaju8,-387.37506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,maju,bmaju8,-387.37506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,maju,bmaju8,-387.37506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,maju,bmaju8,-387.37506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,maju,bmaju8,-387.37506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,maju,bmaju8,-387.37506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,maju,bmaju8,-387.37506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,maju,bmaju8,-387.37506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
