frame_id,class,file,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12
0,mundur,bmundur10,-257.78284,43.526855,-14.69799,22.376009,9.24296,12.616322,-7.9570518,-0.8329214,-2.4127712,8.164829,-0.58178407,-6.1543694,-1.877007
1,mundur,bmundur10,-189.83015,80.79239,9.304945,29.702972,1.2254417,21.030888,3.8322873,5.6018534,4.0202236,9.686234,-1.6406626,1.6995986,4.7166524
2,mundur,bmundur10,-171.53989,88.33861,9.156258,40.316902,10.022405,30.433224,4.9766607,-0.29071337,-3.7076507,5.479365,-0.19825101,0.13476342,5.9774213
3,mundur,bmundur10,-172.79497,85.056274,15.475645,46.839615,12.31197,25.125118,0.51779467,2.833079,-3.5847726,5.695003,4.624371,2.2781658,-1.7107712
4,mundur,bmundur10,-172.77951,85.39641,11.727459,46.86052,14.431035,25.034527,1.476298,0.6856548,0.27260566,12.131712,2.7503462,-2.266693,0.014573097
5,mundur,bmundur10,-177.0523,83.841484,17.221958,45.69084,16.090555,23.11765,-1.0428694,5.749725,3.1937418,13.447727,1.4733754,-0.4817913,-1.7769814
6,mundur,bmundur10,-148.25072,94.07974,8.141363,41.29213,13.922642,16.567078,-0.65637255,-1.6323078,-4.1522346,16.62879,1.8515983,-5.3887486,4.8868876
7,mundur,bmundur10,-163.47534,85.473724,16.224169,38.4893,6.56446,24.7318,8.632927,0.74420094,-3.1208038,7.619952,8.261759,8.154095,1.6552823
8,mundur,bmundur10,-164.51929,80.265335,12.718906,36.293064,0.32655936,24.081966,10.16201,6.5534353,0.74128616,17.10572,12.9734535,2.4158373,-2.3464737
9,mundur,bmundur10,-164.9625,84.055405,1.9250205,28.273775,6.758538,19.03112,1.3959054,-8.190448,-6.0894084,23.051306,9.656638,5.2591248,9.842388
10,mundur,bmundur10,-175.82405,72.0742,-8.501553,27.0414,5.859372,22.316607,-0.09795523,-2.4440765,-2.3689475,20.374367,16.567741,9.304587,2.2031956
11,mundur,bmundur10,-198.76485,60.445072,-15.797332,14.942389,5.235669,26.889732,2.5609512,5.1290603,8.882474,20.191332,10.324245,2.008401,-5.834129
12,mundur,bmundur10,-226.28596,48.194283,-21.810738,15.624865,-4.1194468,6.6346674,-1.370333,8.633439,0.9651488,12.684629,7.134467,-3.6915689,0.648803
13,mundur,bmundur10,-263.61728,40.91692,-7.532262,10.983149,-9.315387,15.012495,5.793542,6.3401785,1.3855028,15.5807495,5.2512856,-6.862123,-2.1087475
14,mundur,bmundur10,-389.52954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,mundur,bmundur10,-389.52954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,mundur,bmundur10,-389.52954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,mundur,bmundur10,-389.52954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,mundur,bmundur10,-389.52954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,mundur,bmundur10,-389.52954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,mundur,bmundur10,-389.52954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,mundur,bmundur10,-389.52954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,mundur,bmundur10,-389.52954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,mundur,bmundur10,-389.52954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,mundur,bmundur10,-389.52954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,mundur,bmundur10,-389.52954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,mundur,bmundur10,-389.52954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,mundur,bmundur10,-389.52954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,mundur,bmundur10,-389.52954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,mundur,bmundur10,-389.52954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,mundur,bmundur10,-389.52954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,mundur,bmundur10,-389.52954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
